Label,2015-06-29,2015-07-06,2015-07-13,2015-07-20,2015-07-27,2015-08-03,2015-08-10,2015-08-17,2015-08-24,2015-08-31,2015-09-07,2015-09-14,2015-09-21,2015-09-28,2015-10-05,2015-10-12,2015-10-19,2015-10-26,2015-11-02,2015-11-09,2015-11-16,2015-11-23,2015-11-30,2015-12-07,2015-12-14,2015-12-21,2015-12-28,2016-01-04,2016-01-11,2016-01-18,2016-01-25,2016-02-01,2016-02-08,2016-02-15,2016-02-22,2016-02-29,2016-03-07,2016-03-14,2016-03-21,2016-03-28,2016-04-04,2016-04-11,2016-04-18,2016-04-25,2016-05-02,2016-05-09,2016-05-16,2016-05-23,2016-05-30,2016-06-06,2016-06-13,2016-06-20,2016-06-27,2016-07-04,2016-07-11,2016-07-18,2016-07-25,2016-08-01,2016-08-08,2016-08-15,2016-08-22,2016-08-29,2016-09-05,2016-09-12,2016-09-19,2016-09-26,2016-10-03,2016-10-10,2016-10-17,2016-10-24,2016-10-31,2016-11-07,2016-11-14,2016-11-21,2016-11-28,2016-12-05,2016-12-12,2016-12-19,2016-12-26,2017-01-02,2017-01-09,2017-01-16,2017-01-23,2017-01-30,2017-02-06,2017-02-13,2017-02-20,2017-02-27,2017-03-06,2017-03-13,2017-03-20,2017-03-27,2017-04-03,2017-04-10,2017-04-17,2017-04-24,2017-05-01,2017-05-08,2017-05-15,2017-05-22,2017-05-29,2017-06-05,2017-06-12,2017-06-19,2017-06-26,2017-07-03,2017-07-10,2017-07-17,2017-07-24,2017-07-31,2017-08-07,2017-08-14,2017-08-21,2017-08-28
City Hotel-International,0.0,100.0,100.0,54.05,25.81,9.48,8.75,6.44,22.63,0.31,12.39,0.71,0.29,0.83,0.0,5.1,0.0,0.0,0.0,0.0,0.0,1.71,12.32,2.94,6.25,6.33,6.37,8.13,26.21,16.49,24.29,21.93,27.06,19.76,24.5,26.56,25.68,24.76,30.37,28.29,27.46,31.85,29.09,31.17,23.78,24.55,22.56,17.69,21.41,20.65,19.52,22.78,36.08,34.45,28.48,24.3,23.71,28.72,29.79,27.31,34.28,32.45,24.66,20.1,22.24,34.37,28.3,24.68,27.93,32.26,24.5,19.62,33.89,24.76,35.87,40.1,42.86,37.91,38.87,39.18,34.3,26.65,29.18,32.42,31.36,27.81,27.79,27.86,27.29,24.52,30.04,23.03,31.55,37.93,34.48,36.49,37.23,27.26,33.92,36.02,24.14,30.34,27.0,27.54,33.88,33.66,31.0,27.97,34.31,33.67,35.98,38.44,25.48,32.73
City Hotel-Portugal,55.56,72.04,62.74,74.94,88.54,81.3,72.82,70.28,75.09,68.26,58.45,66.23,72.04,64.11,61.49,68.1,45.62,66.43,61.95,70.0,18.72,54.26,61.4,85.95,20.0,61.68,64.81,24.14,29.41,61.83,54.01,30.61,23.13,67.47,61.86,39.15,18.9,61.92,72.28,58.33,56.68,65.06,71.14,66.78,64.21,69.11,61.68,60.61,74.29,70.16,76.44,46.11,52.33,43.3,43.09,43.91,53.95,64.58,73.41,68.33,61.34,71.74,75.74,75.24,63.29,69.67,86.03,79.47,83.33,80.88,90.37,86.18,54.23,45.74,69.12,40.49,35.19,45.56,61.42,58.26,67.76,71.14,75.93,54.04,66.89,58.74,52.26,73.37,62.12,66.05,58.49,66.42,86.97,84.12,85.96,86.93,84.01,76.99,90.28,63.5,83.42,80.11,80.07,71.74,79.56,58.82,61.74,67.26,69.01,48.08,50.85,55.48,60.61,22.05
Resort Hotel-International,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11,1.21,30.82,8.61,5.88,37.04,1.76,1.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.95,1.03,1.14,1.0,3.41,3.3,12.89,4.35,2.9,10.33,3.26,4.31,6.37,4.19,9.2,8.94,10.75,4.95,5.26,9.09,23.47,23.53,21.32,24.86,29.79,32.73,26.51,17.41,18.44,6.92,17.36,15.13,11.32,10.27,27.75,32.12,13.47,19.2,9.57,22.43,7.52,17.58,17.56,26.82,28.68,20.22,21.7,11.85,17.58,18.56,24.84,19.0,17.55,7.79,15.12,16.02,8.55,22.77,21.53,33.96,14.34,21.18,31.19,21.45,21.59,23.56,31.66,22.52,32.76,29.17,33.61,26.98,29.7,32.35,37.45,40.45,31.25,40.4,32.17,35.46
Resort Hotel-Portugal,43.36,33.57,41.4,42.53,47.78,40.11,44.21,36.72,44.2,54.75,56.2,65.65,76.74,80.85,39.86,12.99,58.33,29.59,37.07,51.49,28.0,14.29,57.79,12.0,40.18,47.17,28.69,37.86,11.86,10.78,15.38,31.62,57.25,20.8,49.44,38.57,28.74,33.33,48.67,30.43,31.13,48.6,51.32,64.39,44.63,70.62,57.41,71.03,56.64,60.71,62.63,50.0,65.14,50.94,58.78,43.51,40.3,43.81,46.91,38.37,43.79,47.59,64.9,45.45,64.89,66.06,75.84,54.12,48.76,21.56,52.14,23.17,18.27,26.09,35.09,31.52,12.07,26.74,32.14,16.0,9.77,15.0,12.05,15.62,26.5,31.9,35.1,51.9,41.62,41.51,45.24,37.34,51.88,46.22,45.63,45.68,50.48,53.33,37.08,48.41,55.41,50.98,55.4,54.47,45.45,49.53,43.14,54.76,46.03,45.98,41.04,43.16,41.98,44.62
